Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ23,OUT049,1702.88337
FDW04,OUT013,2220.67603
DRK13,OUT010,290.75486
NCL17,OUT027,3396.54541
FDY21,OUT035,3452.97196
FDJ38,OUT027,3720.889880000001
FDA37,OUT019,379.23968
FDV43,OUT013,1150.8020099999999
FDL36,OUT046,1986.5474600000002
FDD53,OUT045,773.9925000000001
FDZ19,OUT010,322.2472
FDV21,OUT045,1911.1456099999996
NCL54,OUT018,2064.8455400000003
DRI47,OUT027,3304.3653999999997
DRG03,OUT049,2289.2201400000004
FDG21,OUT013,3011.6797199999996
FDW03,OUT018,2206.2614600000006
NCI55,OUT046,1930.6868399999998
DRC36,OUT019,489.39628999999996
FDH22,OUT017,2230.2635499999997
FDV20,OUT045,2592.32559
NCU41,OUT027,4186.81672
FDN46,OUT027,3164.9468800000004
FDK50,OUT045,2226.0357200000003
NCA05,OUT027,4037.0117199999995
DRH01,OUT018,2473.51358
FDT08,OUT018,2079.2933999999996
FDM08,OUT018,2595.9874899999995
FDZ07,OUT035,1842.66808
FDS22,OUT017,1203.03402
FDV35,OUT027,4065.9074400000004
FDI28,OUT010,303.37176999999997
FDW58,OUT027,2699.8190000000004
FDT52,OUT045,3605.8063500000003
FDY34,OUT046,2310.72548
FDR10,OUT046,2317.88283
FDK57,OUT017,1947.2652599999997
FDR02,OUT027,3709.6045700000004
FDX49,OUT046,2094.80654
FDQ20,OUT046,1665.66515
DRK23,OUT045,3095.50394
NCW06,OUT046,2286.8898400000003
FDR31,OUT017,2529.40749
NCE43,OUT013,3055.12317
DRO59,OUT027,2829.08407
FDN09,OUT049,3108.5869100000004
FDR11,OUT046,3098.86623
FDO57,OUT013,2646.72145
NCX18,OUT017,3534.76549
FDB05,OUT018,2901.2900799999998
FDQ08,OUT018,1341.35397
NCG43,OUT035,2405.2690800000005
FDJ56,OUT013,1708.60925
FDA13,OUT010,201.53766000000002
FDO56,OUT017,2103.16233
FDB37,OUT018,2256.5626500000008
FDZ02,OUT018,2017.4738700000003
FDQ24,OUT046,2273.1077800000003
FDM16,OUT013,2103.3953599999995
FDU35,OUT049,1933.7162300000005
FDT35,OUT035,3004.92185
NCX30,OUT049,3269.71051
FDG04,OUT017,3216.21348
FDI12,OUT035,1723.4565900000002
FDE35,OUT035,1865.67147
NCP14,OUT027,3101.22982
NCY53,OUT045,1882.1167300000004
FDP49,OUT017,1949.8618800000004
FDQ04,OUT017,1216.38331
FDM39,OUT035,3112.6815799999995
FDO58,OUT019,391.6568500000001
FDC56,OUT017,2061.7828600000003
NCQ54,OUT046,2435.5962700000005
FDV10,OUT027,2620.9217
NCK17,OUT046,1561.20113
NCF55,OUT027,1748.92344
FDV33,OUT013,3028.85736
NCH29,OUT019,388.26126999999997
FDA37,OUT027,3197.4712099999997
FDH46,OUT018,1866.03766
FDS25,OUT035,2382.9647800000002
FDH04,OUT027,3046.26803
FDX52,OUT046,2627.3133800000005
NCD42,OUT017,997.3684
FDW47,OUT017,1947.4650000000001
FDL25,OUT027,2877.9205
NCJ06,OUT010,319.35097
FDY09,OUT013,3342.9818000000005
FDS40,OUT046,1516.15976
FDH41,OUT017,3569.45367
FDG38,OUT035,2127.93009
FDU03,OUT027,4022.46399
FDV20,OUT046,2475.67743
DRB13,OUT045,1565.92831
NCQ30,OUT013,1954.62235
NCH06,OUT013,3748.6870299999996
FDU50,OUT018,2017.4738700000003
NCO42,OUT019,308.53172000000006
FDW09,OUT018,1576.51453
FDH04,OUT013,2074.23332
FDC21,OUT045,1793.6319099999996
FDL21,OUT049,1650.7179399999998
FDM46,OUT010,410.13280000000003
FDT22,OUT019,335.89610000000005
FDB28,OUT035,3499.1119
FDI12,OUT018,2256.56265
FDA28,OUT045,2292.94862
FDF59,OUT013,2088.5480199999997
FDM45,OUT027,3420.98027
FDQ56,OUT017,1514.6617099999999
FDR46,OUT049,2497.7486999999996
FDT01,OUT013,1966.1074
FDD16,OUT027,2332.4971400000004
NCU30,OUT010,359.66515999999996
FDM40,OUT010,357.96737
FDI56,OUT035,2049.5654299999997
NCS30,OUT013,2154.89499
FDU08,OUT017,1444.91916
FDX51,OUT027,4022.46399
FDA43,OUT045,2884.51192
FDX59,OUT010,253.96941
FDC37,OUT018,1402.00835
FDP58,OUT013,3503.37302
NCY42,OUT035,2712.50249
FDF21,OUT018,2093.9077099999995
FDU10,OUT027,2620.9217
DRL47,OUT018,2261.12338
FDA58,OUT018,2698.4874
FDJ22,OUT049,2566.75887
FDK50,OUT046,2659.0387500000006
FDO38,OUT035,1692.4968900000003
DRF60,OUT035,2367.7512500000003
NCZ42,OUT019,401.44411
FDD35,OUT049,2392.18611
FDL25,OUT045,2302.0700800000004
FDJ16,OUT013,1700.6196499999999
DRK59,OUT049,2220.8757699999996
FDI50,OUT046,2094.8065399999996
NCB19,OUT045,1388.32616
DRI37,OUT035,2142.34466
FDA14,OUT027,4445.94608
FDC08,OUT018,2666.06294
FDS45,OUT046,2225.8026899999995
FDI21,OUT049,1488.19616
DRJ47,OUT035,2879.78474
DRE37,OUT027,3357.1300500000007
FDT55,OUT018,2037.48116
NCG42,OUT027,3148.03556
FDA31,OUT049,1997.6330299999997
NCW42,OUT046,2703.68064
FDF50,OUT017,2390.8212199999994
FDK56,OUT049,2297.04329
FDX10,OUT035,1879.3203700000001
NCK07,OUT027,3389.85412
FDZ49,OUT017,3134.28679
FDR33,OUT013,2345.77985
FDO44,OUT018,1698.5223799999999
FDA20,OUT046,2975.89297
NCL30,OUT045,2111.7844400000004
FDI05,OUT019,236.359
FDQ12,OUT018,1954.0897100000002
FDH47,OUT017,2293.5478400000006
FDH34,OUT018,2477.1421899999996
FDF29,OUT046,2065.1784400000006
FDG40,OUT018,1427.54178
NCE18,OUT017,4076.293920000001
FDP21,OUT010,409.36713000000003
FDY50,OUT013,2207.9592500000003
FDB36,OUT049,2392.41914
NCZ29,OUT049,2174.23648
FDU20,OUT018,1966.27385
FDO56,OUT013,2348.67608
FDW31,OUT049,3161.3182699999998
DRH59,OUT013,2438.1263099999996
NCB30,OUT017,3395.61329
FDK43,OUT027,4134.98419
FDW43,OUT045,3847.39188
NCL19,OUT017,2277.63522
FDJ27,OUT046,2426.27507
FDC45,OUT046,2575.18124
FDY40,OUT035,1835.31099
NCM41,OUT035,2141.5456999999997
NCK18,OUT019,334.16502
FDP37,OUT049,2088.41486
FDA27,OUT027,4037.6442300000003
NCX30,OUT035,3841.26652
FDR09,OUT017,3697.88649
FDG08,OUT027,4483.530489999999
NCU30,OUT013,2663.7992199999994
FDB16,OUT017,1550.18214
FDM16,OUT017,1623.15382
FDC48,OUT013,1755.2818300000004
NCF18,OUT046,2497.9817300000004
FDU46,OUT018,1269.2145400000002
FDH41,OUT018,2901.2900799999993
NCN42,OUT010,396.55048
FDU49,OUT046,1999.0977900000003
FDB20,OUT027,2217.9795399999994
FDG50,OUT019,400.24566999999996
FDW20,OUT045,2097.0036799999993
NCO55,OUT049,2318.1158600000003
FDX48,OUT046,2641.16202
FDU48,OUT046,2218.31244
FDR48,OUT019,233.96212
FDK27,OUT013,2156.75923
FDT35,OUT013,2425.90888
FDN12,OUT049,2037.11497
NCE31,OUT019,264.25602
FDL21,OUT017,1051.39807
FDV56,OUT017,1870.1656200000002
FDR16,OUT017,3257.99243
NCP41,OUT049,1815.9029200000004
FDJ27,OUT013,2436.0623299999997
FDA07,OUT017,1895.3661500000003
FDK55,OUT049,1647.88829
FDM33,OUT049,2748.5222700000004
FDY46,OUT046,2515.4922699999997
FDD36,OUT046,1986.5474600000002
FDB12,OUT027,3930.01766
FDF28,OUT019,279.7358700000001
NCE07,OUT019,308.53172000000006
FDW50,OUT027,4839.33401
NCW18,OUT017,3537.0292099999997
NCJ17,OUT019,421.58456000000007
DRZ24,OUT010,272.67839
FDS07,OUT035,2148.0705399999997
NCW05,OUT010,330.53641000000005
FDZ22,OUT018,1667.3629399999998
FDK02,OUT046,2041.0431899999999
FDZ45,OUT027,4514.55677
FDL25,OUT046,1341.62029
FDS08,OUT045,2508.3349200000002
NCZ42,OUT027,5575.17617
FDX57,OUT035,1810.1104600000003
FDF21,OUT046,2886.3428700000004
FDJ56,OUT018,1395.98286
FDX10,OUT013,1878.4881199999995
DRG48,OUT035,2283.0947800000004
DRN37,OUT046,2358.1637299999998
NCY41,OUT018,1013.91353
FDN28,OUT045,1627.84771
FDE34,OUT045,2954.28776
FDR10,OUT045,2958.8152000000005
FDC32,OUT017,1712.0048300000003
DRG13,OUT046,1971.89986
FDP59,OUT049,2159.5888800000002
NCT53,OUT010,403.87428000000006
FDL57,OUT027,4561.528960000001
FDN32,OUT010,321.2485
FDK09,OUT018,2432.66675
FDA52,OUT010,308.06566000000004
FDC57,OUT049,3024.0968900000003
FDI09,OUT035,4164.445840000001
NCB07,OUT046,2609.37007
FDP26,OUT035,2273.87345
FDP40,OUT027,3046.26803
FDL15,OUT013,2526.5778400000004
FDV07,OUT046,2288.72079
FDS03,OUT017,1854.75235
FDE50,OUT049,2289.5530400000002
FDQ15,OUT017,1579.97669
FDQ33,OUT010,455.93984
FDT22,OUT013,1880.6186799999996
DRO35,OUT035,2099.6335899999995
FDJ41,OUT049,3831.07978
FDQ27,OUT035,2574.54873
FDC26,OUT017,1779.0508899999998
NCF43,OUT027,3634.0362699999996
NCR50,OUT035,2485.7643
FDE39,OUT018,2236.6885199999997
FDN49,OUT027,2040.5438400000003
DRG11,OUT035,2302.93562
NCA18,OUT049,2338.05657
FDM36,OUT018,2256.5626500000008
FDW32,OUT017,1477.8762599999998
NCQ18,OUT010,351.3426599999999
FDX14,OUT027,3709.6045700000004
FDD46,OUT017,2027.5940300000002
FDI34,OUT019,306.43445
NCJ17,OUT035,2169.87549
FDB52,OUT035,3345.9113200000006
FDV55,OUT018,2037.61432
FDC57,OUT046,2891.1033399999997
FDB29,OUT046,1893.1024299999997
NCO43,OUT035,2029.89104
FDG44,OUT045,1179.83089
FDJ34,OUT045,1878.4215400000005
FDH40,OUT049,1875.8249199999998
NCD07,OUT027,2926.0245500000005
FDB41,OUT017,1171.87458
FDH47,OUT018,1346.8468200000002
DRK37,OUT035,2537.43038
FDM25,OUT019,504.4766599999999
NCX06,OUT045,3073.53254
NCS05,OUT017,2211.787599999999
FDS39,OUT045,2088.8143400000004
FDC47,OUT027,5165.409559999999
FDG20,OUT013,2591.52663
DRL23,OUT017,1840.7372599999999
FDY33,OUT013,2671.3893399999997
NCH18,OUT045,3968.4676100000006
FDX47,OUT035,2596.52013
NCB06,OUT045,2249.6716200000005
FDP36,OUT049,2102.86272
FDW44,OUT018,1798.82515
NCU41,OUT018,1908.34925
NCS17,OUT046,1773.1585599999999
FDD46,OUT035,2675.08453
FDE45,OUT017,2811.20734
FDI09,OUT017,3445.54829
NCJ54,OUT010,523.21893
NCA29,OUT018,2372.7114599999995
NCN41,OUT027,3423.84321
FDY34,OUT035,2644.15812
NCG55,OUT035,2626.84732
DRM49,OUT046,1268.28242
NCB42,OUT049,2042.44137
FDE58,OUT045,1934.3820300000002
DRJ25,OUT013,2053.56023
FDS47,OUT010,328.03966
FDY21,OUT049,2605.9744899999996
NCI54,OUT013,1884.9796700000002
FDO24,OUT017,2062.3820800000003
FDY43,OUT035,2750.28664
FDF35,OUT018,1529.80866
NCP29,OUT019,394.85269
FDN28,OUT027,3046.26803
FDJ50,OUT018,1674.98635
FDQ14,OUT027,4445.94608
FDC37,OUT035,1692.7299199999998
FDN08,OUT046,2387.292479999999
FDD04,OUT035,2137.98367
FDW34,OUT018,2748.7885899999997
FDP04,OUT017,926.9600499999999
NCG07,OUT017,3415.1212300000007
NCN14,OUT018,2222.5402700000004
FDJ16,OUT045,1187.3211400000002
NCM42,OUT045,1860.51152
NCF19,OUT046,1344.94929
FDY21,OUT018,2347.37777
FDY19,OUT035,2278.1678599999996
FDV09,OUT045,3095.03788
FDA28,OUT013,2530.80567
FDC38,OUT018,1771.6272199999999
FDL28,OUT045,3506.53557
NCH43,OUT049,3593.422469999999
NCN53,OUT045,1299.9744999999998
NCW05,OUT017,1776.6540100000002
NCO30,OUT018,2740.36622
FDT04,OUT019,254.86824000000001
FDB27,OUT018,2509.6665199999998
NCK07,OUT013,2829.61671
NCA53,OUT013,1219.1463800000001
FDB33,OUT018,2208.02583
FDU37,OUT017,1548.4843500000002
FDR13,OUT035,2222.7733000000003
FDE45,OUT049,2388.72395
FDV37,OUT017,3015.17517
FDX44,OUT019,291.08776
NCL06,OUT017,3606.5720200000005
FDJ28,OUT045,3294.81117
FDX55,OUT049,3028.32472
NCK17,OUT018,1109.4558299999999
FDH52,OUT035,1764.6030299999998
FDN13,OUT027,3124.76585
FDK44,OUT018,2350.9065100000003
FDU16,OUT046,1844.6654799999997
FDZ07,OUT017,1289.8876299999997
NCN06,OUT027,4980.28387
FDH02,OUT010,205.66562
NCW18,OUT045,3347.3095000000003
FDH57,OUT013,2276.56994
FDV35,OUT045,2455.93646
NCU29,OUT013,1718.66283
NCP02,OUT046,1494.8874500000002
FDN44,OUT013,2584.46915
FDX03,OUT018,2007.7199
FDR11,OUT010,335.76293999999996
FDA36,OUT046,2301.2045399999997
FDP58,OUT027,4912.87162
FDH31,OUT045,1710.3736199999998
FDH34,OUT035,3097.70108
FDS13,OUT035,2718.72772
FDT01,OUT018,2348.17673
FDY09,OUT049,2537.7299900000003
FDV33,OUT027,4630.83874
NCW29,OUT010,332.50052000000005
NCN17,OUT045,1792.20044
FDX01,OUT046,2217.74651
FDL03,OUT049,2461.76221
DRL59,OUT049,2078.82734
DRM11,OUT027,3913.13963
FDA43,OUT049,2687.1688
FDZ56,OUT010,332.83342
FDI44,OUT018,1255.16616
FDB50,OUT013,2400.30887
FDU15,OUT019,313.62509000000006
NCJ19,OUT019,268.3174
FDD48,OUT013,1755.2818300000004
NCW42,OUT035,3496.41541
FDL24,OUT017,2966.8048000000003
NCB30,OUT013,3758.374419999999
FDK25,OUT013,2186.18759
FDW28,OUT049,1982.6192400000004
FDD47,OUT017,2385.32837
FDK16,OUT019,285.19543000000004
FDW37,OUT046,2279.00011
FDA48,OUT035,1863.0082700000003
FDA14,OUT017,2151.0333500000006
FDV15,OUT013,2341.5187300000002
FDN22,OUT049,3252.49958
NCD55,OUT045,1090.54711
FDY43,OUT013,2761.90485
NCU05,OUT017,1641.23029
FDF10,OUT035,2514.89305
FDR39,OUT018,2484.7655999999997
FDG40,OUT013,1744.82877
FDZ28,OUT019,275.74107000000004
FDE02,OUT045,1529.04299
FDU60,OUT049,2619.49023
FDM21,OUT013,2985.8799700000004
FDV52,OUT019,275.17514000000006
NCW06,OUT013,3381.0322699999997
FDX36,OUT035,2577.6447000000003
FDT35,OUT027,4161.582899999999
NCL19,OUT010,456.87196000000006
NCD31,OUT046,2144.7082499999997
FDE53,OUT019,294.54992
FDW58,OUT019,378.54059000000007
DRF48,OUT046,2372.14553
FDW57,OUT035,2527.14377
DRH13,OUT017,2084.2203200000004
FDT33,OUT013,2352.6375900000003
DRK47,OUT027,3397.1446300000002
FDY22,OUT010,350.41053999999997
FDC35,OUT019,538.36588
FDO03,OUT013,2477.5749600000004
FDF24,OUT045,1490.7262000000003
FDF56,OUT018,2599.88242
FDD28,OUT013,1700.61965
FDG53,OUT027,3425.5077099999994
FDO27,OUT019,402.04332999999997
NCF54,OUT018,2467.75441
FDC20,OUT027,2105.2596
FDU10,OUT046,1569.5236300000001
DRA24,OUT018,2290.15226
FDA02,OUT010,340.5567
FDG10,OUT017,1415.0580300000001
FDW39,OUT010,469.32241999999997
FDP04,OUT019,273.44406
NCM55,OUT013,2518.18876
FDG47,OUT045,2797.2255400000004
NCU41,OUT017,2544.3214100000005
NCK31,OUT017,2033.8192599999998
FDZ46,OUT045,1822.6607900000004
FDU13,OUT027,3670.0893399999995
NCF19,OUT045,1130.3286600000001
NCJ43,OUT013,2641.0288599999994
NCJ05,OUT045,2214.21777
FDS04,OUT027,3882.5128299999997
FDX28,OUT010,347.9470800000001
FDB41,OUT027,3087.78066
FDG53,OUT046,2504.9060499999996
FDL15,OUT010,346.98167
FDQ08,OUT049,1571.288
DRN36,OUT013,1947.59816
FDI46,OUT013,3354.50014
FDG16,OUT027,4702.5454
FDV32,OUT013,1526.6128199999998
FDF44,OUT010,236.72518999999997
FDK04,OUT018,1663.6677499999998
NCA41,OUT013,2186.55378
FDD51,OUT017,1203.79969
NCZ53,OUT045,2763.20316
FDP01,OUT027,4009.3144399999996
FDY25,OUT049,2094.6733799999993
FDB17,OUT018,2416.8872899999997
NCV54,OUT018,2071.2372200000004
FDJ32,OUT017,1090.64698
FDA37,OUT049,2289.5530400000002
FDG35,OUT035,3178.0964300000005
NCM05,OUT018,2157.02555
FDG45,OUT046,3099.5320299999994
FDH28,OUT013,1865.27199
NCE18,OUT049,3565.32571
FDH38,OUT045,2028.22654
FDR56,OUT013,3226.4668
FDH17,OUT027,3046.26803
FDD39,OUT049,2980.4869900000003
FDB41,OUT049,1960.6811300000002
NCR53,OUT046,2650.78283
FDX46,OUT017,1175.00384
FDV28,OUT049,1856.6831700000002
FDA08,OUT018,1944.6020600000004
FDH45,OUT017,1239.8527599999998
NCS38,OUT010,247.07837999999998
FDD40,OUT010,401.67713999999995
DRM59,OUT035,2292.78217
NCJ43,OUT018,2417.1536100000003
NCN29,OUT013,1365.2561900000003
NCC19,OUT045,2666.29597
FDR56,OUT035,3082.35439
FDZ43,OUT049,3697.68675
FDJ32,OUT010,301.30778999999995
DRH03,OUT017,1334.66268
NCZ54,OUT035,3456.1678
FDE26,OUT017,2399.44333
FDS03,OUT045,1786.0417899999998
DRZ24,OUT019,268.68359
FDO48,OUT027,3930.0176600000013
FDW39,OUT049,2398.67766
NCK05,OUT049,1554.643
NCK30,OUT017,3532.3020300000003
FDT27,OUT018,2926.92338
FDS08,OUT019,334.53121
NCJ19,OUT049,1587.13404
FDC58,OUT045,1271.2452299999998
DRE37,OUT013,3095.4373599999994
FDW02,OUT035,2562.6642
FDJ02,OUT010,275.14185000000003
FDX09,OUT045,2926.4906100000003
FDT31,OUT010,321.2485
FDI24,OUT049,2170.00865
FDY09,OUT045,3479.33764
FDV28,OUT045,951.2617499999999
DRM47,OUT049,2166.7129400000003
FDT52,OUT019,482.4386799999999
FDI48,OUT018,2256.56265
FDY55,OUT017,3948.9929600000005
FDU48,OUT013,2203.0323299999995
FDN25,OUT045,1940.20778
FDP20,OUT049,2108.6218900000003
FDJ15,OUT013,2690.1649000000007
FDD04,OUT018,1962.2457600000002
FDY58,OUT045,4300.169169999999
FDR37,OUT018,2155.66066
FDF44,OUT013,2455.23737
FDD32,OUT045,1376.80782
FDR57,OUT017,2512.49617
DRG39,OUT027,3709.6045700000004
FDX15,OUT017,2170.6411599999997
DRN37,OUT045,2713.30145
FDW40,OUT027,3548.2812299999996
FDB32,OUT049,2054.9917
FDM40,OUT018,2117.7766399999996
FDE39,OUT027,3709.6045700000004
DRH49,OUT017,1442.6221500000001
FDT46,OUT049,2121.83802
NCF06,OUT035,3570.4190799999997
FDP07,OUT017,3240.6483399999997
FDC04,OUT013,3288.88555
FDZ32,OUT017,1781.08158
FDD50,OUT045,2490.7910899999997
FDU56,OUT017,3331.49675
FDV34,OUT017,1154.06443
NCY41,OUT013,1454.37352
NCK18,OUT046,2369.14943
DRH25,OUT049,2071.93631
FDT57,OUT046,2696.3901299999998
FDV56,OUT018,1650.7179399999998
FDV12,OUT045,1952.82469
FDN52,OUT017,1702.5837600000002
FDX38,OUT035,2487.29564
FDE47,OUT018,1767.16636
NCO07,OUT013,3056.1551599999993
FDV09,OUT027,3818.429580000001
FDZ23,OUT019,483.50396
DRH51,OUT018,1867.3692600000002
NCY54,OUT045,2234.5579599999996
DRG49,OUT013,2937.5096000000003
NCC19,OUT049,2906.5166099999997
NCV53,OUT045,3251.5674599999998
FDZ47,OUT019,276.24042
NCO26,OUT018,2226.66823
NCP02,OUT045,1179.4647
NCW30,OUT018,2419.8168100000003
NCN55,OUT046,2269.81207
FDB20,OUT010,301.30779
DRL11,OUT013,2578.07747
DRD60,OUT045,2242.31453
FDW14,OUT010,261.6594
FDL27,OUT010,293.18503000000004
FDU09,OUT018,1583.77175
DRH36,OUT027,2536.0322000000006
FDP34,OUT027,3492.72022
FDE04,OUT017,2912.4755199999995
FDZ57,OUT027,3882.4795399999994
FDF02,OUT010,247.57773000000003
FDG28,OUT045,3605.8063500000003
NCI31,OUT046,1835.1778299999994
FDT43,OUT013,1380.3365600000002
FDU20,OUT046,2319.78036
FDD53,OUT013,1721.7920900000001
FDW15,OUT045,2409.43033
NCT53,OUT045,2272.87475
NCG55,OUT027,3052.7262900000005
FDD48,OUT035,1399.57818
FDG47,OUT049,3477.1405
FDI21,OUT017,1651.94967
FDT27,OUT017,3101.39627
DRO35,OUT013,2101.5977000000003
FDD33,OUT017,3296.6088299999997
FDC04,OUT035,3681.90729
FDY34,OUT013,2434.7640200000005
DRJ49,OUT049,2117.2439999999997
FDE05,OUT049,2362.02537
FDU31,OUT017,3945.36435
NCN19,OUT027,3724.4186199999995
FDK56,OUT027,4993.46671
FDK58,OUT017,1572.8193400000002
NCJ42,OUT035,2292.182950000001
FDZ34,OUT027,4957.34706
FDA52,OUT018,1943.6699399999998
NCR29,OUT013,1376.5747900000001
FDT48,OUT035,1713.46959
DRJ51,OUT019,465.32762
NCS54,OUT046,2216.3150399999995
FDV01,OUT035,2257.7278
DRG51,OUT027,4122.633599999999
NCG42,OUT013,2279.00011
FDA51,OUT049,2476.47639
FDV19,OUT010,255.50074999999998
NCT18,OUT045,3450.7415300000002
NCS41,OUT045,2625.9152000000004
FDO03,OUT046,2903.8201199999994
FDL12,OUT010,256.6659000000001
FDY37,OUT010,246.14625999999998
FDI58,OUT049,1559.4367599999998
FDT28,OUT018,1844.46574
NCC42,OUT010,340.22380000000004
FDO01,OUT017,3019.6360300000006
FDJ02,OUT013,1966.1074
FDQ04,OUT018,1610.30388
DRL47,OUT013,2507.76899
FDZ32,OUT035,1941.87228
FDC35,OUT035,2587.1656399999997
FDX14,OUT045,1268.58203
FDZ35,OUT013,1720.3606200000002
FDL14,OUT013,1966.1073999999996
FDO04,OUT049,1329.53602
DRK11,OUT017,2714.4666
FDB44,OUT018,2707.1095100000002
FDZ50,OUT049,2598.18463
FDI12,OUT027,3930.0176600000004
FDU43,OUT017,3930.94978
FDD58,OUT010,384.83240000000006
FDB27,OUT017,2885.51062
FDB04,OUT018,2017.4738700000003
NCO17,OUT013,1433.1677900000002
FDL12,OUT017,1180.6631399999999
DRJ13,OUT049,2646.9877699999997
FDD57,OUT045,1731.4794800000004
FDW19,OUT035,1901.1253200000003
DRD27,OUT018,1911.54509
FDH27,OUT027,4445.94608
NCW30,OUT027,5708.203009999999
FDR40,OUT018,1523.2172400000002
FDG05,OUT013,2743.12929
NCY41,OUT019,383.66725
FDI38,OUT018,2348.17673
FDR20,OUT046,2054.9916999999996
FDE09,OUT017,1575.9818899999998
FDN50,OUT019,391.55697999999995
DRF27,OUT045,2302.9689100000005
DRF51,OUT013,1558.93741
NCO02,OUT019,240.45367000000002
FDB51,OUT027,3709.6045700000004
FDJ50,OUT013,2400.30887
FDN52,OUT013,1922.63066
FDX14,OUT013,1640.16501
FDT27,OUT019,616.4309300000001
FDV10,OUT013,1687.8029999999999
FDU33,OUT046,1788.23893
FDU58,OUT046,2423.67845
NCP42,OUT027,5292.377620000001
FDL51,OUT027,4854.38109
DRH15,OUT027,3709.6045700000004
FDU16,OUT017,1853.32088
FDW15,OUT017,2344.0154800000005
FDQ44,OUT045,2005.8223699999999
NCI06,OUT027,4585.797369999999
DRK23,OUT019,443.52266999999995
FDC28,OUT035,2075.66479
NCY17,OUT019,381.73643
NCV05,OUT018,1685.2729600000002
FDM34,OUT019,376.70964000000004
DRD60,OUT027,3357.5961099999995
FDT38,OUT046,1581.3415799999998
FDQ57,OUT018,2405.5353999999998
FDE59,OUT027,2212.1205
NCM43,OUT046,2071.0707700000003
DRI51,OUT049,2577.01219
NCG30,OUT017,2258.16057
NCK54,OUT035,2635.0366599999998
FDQ16,OUT019,262.09217
FDI36,OUT013,3102.0953600000003
FDX16,OUT027,3620.75356
FDA34,OUT046,3281.36201
FDJ48,OUT018,1954.0897100000002
FDU47,OUT035,2263.7200000000003
FDS39,OUT046,2331.2654100000004
FDD11,OUT046,3468.2187800000006
FDM16,OUT027,3087.78066
FDU56,OUT018,2282.06279
FDQ32,OUT017,2382.49872
DRK35,OUT013,2423.87819
FDA58,OUT049,3330.53134
DRG48,OUT019,298.54472
FDT59,OUT010,634.37424
FDQ31,OUT019,332.80012999999997
FDS51,OUT018,1825.8899200000003
FDW32,OUT027,2778.2169500000005
FDI15,OUT027,4892.8643299999985
NCV30,OUT017,1135.0558400000002
DRG25,OUT049,2684.23928
FDT02,OUT013,1640.16501
FDO33,OUT027,3201.73233
FDP38,OUT035,1527.97771
FDZ45,OUT035,4298.970729999999
NCA54,OUT027,4613.16175
FDU33,OUT017,1470.7189100000003
FDN58,OUT017,4113.8783300000005
FDI05,OUT045,1618.2601900000004
FDM57,OUT019,252.27161999999998
NCS42,OUT027,2456.86858
FDB57,OUT045,3847.391879999999
FDC03,OUT045,3443.1847000000002
FDZ58,OUT013,2204.92986
NCK29,OUT045,1818.16664
NCR53,OUT045,2449.4782000000005
FDE26,OUT027,3745.39132
FDU52,OUT049,2002.4933699999995
FDE41,OUT027,3087.78066
FDU38,OUT018,2567.02519
FDA52,OUT017,3019.03681
FDW46,OUT046,1590.2300099999998
DRI59,OUT035,2991.4394
FDT38,OUT035,1873.09514
FDL33,OUT018,2753.8486700000003
FDQ01,OUT027,3901.9874800000007
FDJ08,OUT046,2758.64243
FDQ47,OUT049,1394.31836
NCZ18,OUT013,3721.1562
FDE29,OUT017,1354.73655
FDF10,OUT027,3764.233460000001
FDC48,OUT049,1906.5182999999997
FDY58,OUT013,3526.4097
NCX30,OUT010,523.58512
FDV11,OUT013,2374.7088599999997
FDT46,OUT046,1889.17421
DRD01,OUT019,220.41309
FDQ11,OUT013,2935.37904
NCM41,OUT017,1551.81335
NCC55,OUT013,1255.46577
FDG45,OUT027,5571.14808
NCQ54,OUT049,2864.73766
FDM34,OUT045,2427.73983
FDD17,OUT019,308.03236999999996
FDN38,OUT027,3814.235040000001
FDB53,OUT018,1844.46574
NCL06,OUT035,3658.83732
NCV18,OUT019,256.39958
FDX25,OUT013,2263.4536799999996
FDB39,OUT046,1115.48132
FDC33,OUT049,2960.61286
NCO14,OUT018,1675.4524100000003
FDA58,OUT027,5308.05721
NCQ02,OUT017,3612.6640900000007
NCR53,OUT017,3321.84265
FDN52,OUT046,1748.1910600000003
FDG26,OUT046,2835.9751
FDE23,OUT027,1640.69765
DRI37,OUT013,1866.7367499999996
DRH37,OUT018,2473.51358
FDO01,OUT035,2883.38006
FDK45,OUT049,2049.0993700000004
FDP23,OUT049,3618.78945
FDM33,OUT035,4157.588099999999
FDD36,OUT017,1707.97674
FDL56,OUT017,1440.39172
FDT27,OUT010,428.47559
FDG52,OUT017,810.1787300000001
NCL42,OUT035,3496.415409999999
DRJ24,OUT046,2607.3726699999997
FDV38,OUT046,1581.34158
FDT35,OUT045,2484.29954
FDY51,OUT045,2572.61791
FDC37,OUT017,1569.09086
NCP43,OUT013,2387.35906
FDO33,OUT045,1927.95706
FDW04,OUT018,1851.9227000000003
NCC31,OUT046,2208.6250499999996
FDK22,OUT049,3405.46713
FDJ50,OUT017,1546.38708
FDV13,OUT017,1709.6745300000002
DRL60,OUT017,2420.0831300000004
FDW03,OUT017,2085.7183699999996
FDY27,OUT035,3112.6815800000004
FDB39,OUT027,3709.6045700000004
FDU59,OUT045,2208.25886
FDZ57,OUT049,2051.22993
